Types,Looptime,number,numberOfappearance,invokeperloop,percentage,
uniform,2534,1,5007,10000,50.07,
uniform,2534,2,1027,10000,10.27,
uniform,2534,3,1022,10000,10.22,
uniform,2534,4,979,10000,9.790000000000001,
uniform,2534,5,966,10000,9.66,
uniform,2534,6,999,10000,9.99,
uniform,2534,7,0,10000,0.0,
uniform,2534,8,0,10000,0.0,
uniform,2534,9,0,10000,0.0,
uniform,2535,0,0,10000,0.0,
uniform,2535,1,4985,10000,49.85,
uniform,2535,2,986,10000,9.86,
uniform,2535,3,998,10000,9.98,
uniform,2535,4,1019,10000,10.190000000000001,
uniform,2535,5,1030,10000,10.299999999999999,
uniform,2535,6,982,10000,9.82,
uniform,2535,7,0,10000,0.0,
uniform,2535,8,0,10000,0.0,
uniform,2535,9,0,10000,0.0,
uniform,2536,0,0,10000,0.0,
uniform,2536,1,5032,10000,50.32,
uniform,2536,2,990,10000,9.9,
uniform,2536,3,1021,10000,10.209999999999999,
uniform,2536,4,1000,10000,10.0,
uniform,2536,5,969,10000,9.69,
uniform,2536,6,988,10000,9.879999999999999,
uniform,2536,7,0,10000,0.0,
uniform,2536,8,0,10000,0.0,
uniform,2536,9,0,10000,0.0,
uniform,2537,0,0,10000,0.0,
uniform,2537,1,4999,10000,49.99,
uniform,2537,2,1026,10000,10.26,
uniform,2537,3,995,10000,9.950000000000001,
uniform,2537,4,992,10000,9.92,
uniform,2537,5,982,10000,9.82,
uniform,2537,6,1006,10000,10.059999999999999,
uniform,2537,7,0,10000,0.0,
uniform,2537,8,0,10000,0.0,
uniform,2537,9,0,10000,0.0,
uniform,2538,0,0,10000,0.0,
uniform,2538,1,4991,10000,49.91,
uniform,2538,2,1017,10000,10.17,
uniform,2538,3,984,10000,9.84,
uniform,2538,4,1035,10000,10.35,
uniform,2538,5,982,10000,9.82,
uniform,2538,6,991,10000,9.91,
uniform,2538,7,0,10000,0.0,
uniform,2538,8,0,10000,0.0,
uniform,2538,9,0,10000,0.0,
uniform,2539,0,0,10000,0.0,
uniform,2539,1,4981,10000,49.81,
uniform,2539,2,1033,10000,10.33,
uniform,2539,3,1007,10000,10.07,
uniform,2539,4,986,10000,9.86,
uniform,2539,5,1005,10000,10.05,
uniform,2539,6,988,10000,9.879999999999999,
uniform,2539,7,0,10000,0.0,
uniform,2539,8,0,10000,0.0,
uniform,2539,9,0,10000,0.0,
uniform,2540,0,0,10000,0.0,
uniform,2540,1,4923,10000,49.230000000000004,
uniform,2540,2,1037,10000,10.37,
uniform,2540,3,1005,10000,10.05,
uniform,2540,4,1004,10000,10.040000000000001,
uniform,2540,5,1035,10000,10.35,
uniform,2540,6,996,10000,9.959999999999999,
uniform,2540,7,0,10000,0.0,
uniform,2540,8,0,10000,0.0,
uniform,2540,9,0,10000,0.0,
uniform,2541,0,0,10000,0.0,
uniform,2541,1,4980,10000,49.8,
uniform,2541,2,974,10000,9.74,
uniform,2541,3,1021,10000,10.209999999999999,
uniform,2541,4,1000,10000,10.0,
uniform,2541,5,989,10000,9.89,
uniform,2541,6,1036,10000,10.36,
uniform,2541,7,0,10000,0.0,
uniform,2541,8,0,10000,0.0,
uniform,2541,9,0,10000,0.0,
uniform,2542,0,0,10000,0.0,
uniform,2542,1,5149,10000,51.49,
uniform,2542,2,963,10000,9.629999999999999,
uniform,2542,3,956,10000,9.56,
uniform,2542,4,976,10000,9.76,
uniform,2542,5,977,10000,9.77,
uniform,2542,6,979,10000,9.790000000000001,
uniform,2542,7,0,10000,0.0,
uniform,2542,8,0,10000,0.0,
uniform,2542,9,0,10000,0.0,
uniform,2543,0,0,10000,0.0,
uniform,2543,1,4983,10000,49.830000000000005,
uniform,2543,2,992,10000,9.92,
uniform,2543,3,985,10000,9.85,
uniform,2543,4,977,10000,9.77,
uniform,2543,5,1054,10000,10.54,
uniform,2543,6,1009,10000,10.09,
uniform,2543,7,0,10000,0.0,
uniform,2543,8,0,10000,0.0,
uniform,2543,9,0,10000,0.0,
uniform,2544,0,0,10000,0.0,
uniform,2544,1,5097,10000,50.970000000000006,
uniform,2544,2,994,10000,9.94,
uniform,2544,3,961,10000,9.610000000000001,
uniform,2544,4,1002,10000,10.02,
uniform,2544,5,1027,10000,10.27,
uniform,2544,6,919,10000,9.19,
uniform,2544,7,0,10000,0.0,
uniform,2544,8,0,10000,0.0,
uniform,2544,9,0,10000,0.0,
uniform,2545,0,0,10000,0.0,
uniform,2545,1,5058,10000,50.580000000000005,
uniform,2545,2,975,10000,9.75,
uniform,2545,3,999,10000,9.99,
uniform,2545,4,964,10000,9.64,
uniform,2545,5,997,10000,9.969999999999999,
uniform,2545,6,1007,10000,10.07,
uniform,2545,7,0,10000,0.0,
uniform,2545,8,0,10000,0.0,
uniform,2545,9,0,10000,0.0,
uniform,2546,0,0,10000,0.0,
uniform,2546,1,4884,10000,48.84,
uniform,2546,2,1009,10000,10.09,
uniform,2546,3,1060,10000,10.6,
uniform,2546,4,949,10000,9.49,
uniform,2546,5,1054,10000,10.54,
uniform,2546,6,1044,10000,10.440000000000001,
uniform,2546,7,0,10000,0.0,
uniform,2546,8,0,10000,0.0,
uniform,2546,9,0,10000,0.0,
uniform,2547,0,0,10000,0.0,
uniform,2547,1,4967,10000,49.669999999999995,
uniform,2547,2,1001,10000,10.01,
uniform,2547,3,1003,10000,10.03,
uniform,2547,4,1015,10000,10.15,
uniform,2547,5,1030,10000,10.299999999999999,
uniform,2547,6,984,10000,9.84,
uniform,2547,7,0,10000,0.0,
uniform,2547,8,0,10000,0.0,
uniform,2547,9,0,10000,0.0,
uniform,2548,0,0,10000,0.0,
uniform,2548,1,4986,10000,49.86,
uniform,2548,2,1015,10000,10.15,
uniform,2548,3,1011,10000,10.11,
uniform,2548,4,1020,10000,10.2,
uniform,2548,5,1015,10000,10.15,
uniform,2548,6,953,10000,9.53,
uniform,2548,7,0,10000,0.0,
uniform,2548,8,0,10000,0.0,
uniform,2548,9,0,10000,0.0,
uniform,2549,0,0,10000,0.0,
uniform,2549,1,5027,10000,50.27,
uniform,2549,2,1011,10000,10.11,
uniform,2549,3,998,10000,9.98,
uniform,2549,4,987,10000,9.87,
uniform,2549,5,977,10000,9.77,
uniform,2549,6,1000,10000,10.0,
uniform,2549,7,0,10000,0.0,
uniform,2549,8,0,10000,0.0,
uniform,2549,9,0,10000,0.0,
uniform,2550,0,0,10000,0.0,
uniform,2550,1,4918,10000,49.18,
uniform,2550,2,1046,10000,10.459999999999999,
uniform,2550,3,979,10000,9.790000000000001,
uniform,2550,4,1012,10000,10.12,
uniform,2550,5,998,10000,9.98,
uniform,2550,6,1047,10000,10.47,
uniform,2550,7,0,10000,0.0,
uniform,2550,8,0,10000,0.0,
uniform,2550,9,0,10000,0.0,
uniform,2551,0,0,10000,0.0,
uniform,2551,1,4967,10000,49.669999999999995,
uniform,2551,2,1051,10000,10.51,
uniform,2551,3,1025,10000,10.25,
uniform,2551,4,935,10000,9.35,
uniform,2551,5,1006,10000,10.059999999999999,
uniform,2551,6,1016,10000,10.16,
uniform,2551,7,0,10000,0.0,
uniform,2551,8,0,10000,0.0,
uniform,2551,9,0,10000,0.0,
uniform,2552,0,0,10000,0.0,
uniform,2552,1,4956,10000,49.559999999999995,
uniform,2552,2,1038,10000,10.38,
uniform,2552,3,999,10000,9.99,
uniform,2552,4,975,10000,9.75,
uniform,2552,5,1016,10000,10.16,
uniform,2552,6,1016,10000,10.16,
uniform,2552,7,0,10000,0.0,
uniform,2552,8,0,10000,0.0,
uniform,2552,9,0,10000,0.0,
uniform,2553,0,0,10000,0.0,
uniform,2553,1,4971,10000,49.71,
uniform,2553,2,1013,10000,10.13,
uniform,2553,3,992,10000,9.92,
uniform,2553,4,1028,10000,10.280000000000001,
uniform,2553,5,1013,10000,10.13,
uniform,2553,6,983,10000,9.83,
uniform,2553,7,0,10000,0.0,
uniform,2553,8,0,10000,0.0,
uniform,2553,9,0,10000,0.0,
uniform,2554,0,0,10000,0.0,
uniform,2554,1,5041,10000,50.41,
uniform,2554,2,1001,10000,10.01,
uniform,2554,3,924,10000,9.24,
uniform,2554,4,1009,10000,10.09,
uniform,2554,5,1002,10000,10.02,
uniform,2554,6,1023,10000,10.23,
uniform,2554,7,0,10000,0.0,
uniform,2554,8,0,10000,0.0,
uniform,2554,9,0,10000,0.0,
uniform,2555,0,0,10000,0.0,
uniform,2555,1,4980,10000,49.8,
uniform,2555,2,1007,10000,10.07,
uniform,2555,3,1024,10000,10.24,
uniform,2555,4,1000,10000,10.0,
uniform,2555,5,996,10000,9.959999999999999,
uniform,2555,6,993,10000,9.93,
uniform,2555,7,0,10000,0.0,
uniform,2555,8,0,10000,0.0,
uniform,2555,9,0,10000,0.0,
uniform,2556,0,0,10000,0.0,
uniform,2556,1,5083,10000,50.83,
uniform,2556,2,976,10000,9.76,
uniform,2556,3,978,10000,9.78,
uniform,2556,4,1012,10000,10.12,
uniform,2556,5,994,10000,9.94,
uniform,2556,6,957,10000,9.569999999999999,
uniform,2556,7,0,10000,0.0,
uniform,2556,8,0,10000,0.0,
uniform,2556,9,0,10000,0.0,
uniform,2557,0,0,10000,0.0,
uniform,2557,1,5016,10000,50.160000000000004,
uniform,2557,2,1003,10000,10.03,
uniform,2557,3,964,10000,9.64,
uniform,2557,4,1015,10000,10.15,
uniform,2557,5,991,10000,9.91,
uniform,2557,6,1011,10000,10.11,
uniform,2557,7,0,10000,0.0,
uniform,2557,8,0,10000,0.0,
uniform,2557,9,0,10000,0.0,
uniform,2558,0,0,10000,0.0,
uniform,2558,1,5084,10000,50.839999999999996,
uniform,2558,2,975,10000,9.75,
uniform,2558,3,1001,10000,10.01,
uniform,2558,4,989,10000,9.89,
uniform,2558,5,935,10000,9.35,
uniform,2558,6,1016,10000,10.16,
uniform,2558,7,0,10000,0.0,
uniform,2558,8,0,10000,0.0,
uniform,2558,9,0,10000,0.0,
uniform,2559,0,0,10000,0.0,
uniform,2559,1,4948,10000,49.480000000000004,
uniform,2559,2,1004,10000,10.040000000000001,
uniform,2559,3,1056,10000,10.56,
uniform,2559,4,1019,10000,10.190000000000001,
uniform,2559,5,1025,10000,10.25,
uniform,2559,6,948,10000,9.48,
uniform,2559,7,0,10000,0.0,
uniform,2559,8,0,10000,0.0,
uniform,2559,9,0,10000,0.0,
uniform,2560,0,0,10000,0.0,
uniform,2560,1,5016,10000,50.160000000000004,
uniform,2560,2,1010,10000,10.100000000000001,
uniform,2560,3,981,10000,9.81,
uniform,2560,4,997,10000,9.969999999999999,
uniform,2560,5,992,10000,9.92,
uniform,2560,6,1004,10000,10.040000000000001,
uniform,2560,7,0,10000,0.0,
uniform,2560,8,0,10000,0.0,
uniform,2560,9,0,10000,0.0,
uniform,2561,0,0,10000,0.0,
uniform,2561,1,5065,10000,50.64999999999999,
uniform,2561,2,982,10000,9.82,
uniform,2561,3,983,10000,9.83,
uniform,2561,4,1010,10000,10.100000000000001,
uniform,2561,5,970,10000,9.700000000000001,
uniform,2561,6,990,10000,9.9,
uniform,2561,7,0,10000,0.0,
uniform,2561,8,0,10000,0.0,
uniform,2561,9,0,10000,0.0,
uniform,2562,0,0,10000,0.0,
uniform,2562,1,5032,10000,50.32,
uniform,2562,2,1016,10000,10.16,
uniform,2562,3,989,10000,9.89,
uniform,2562,4,990,10000,9.9,
uniform,2562,5,996,10000,9.959999999999999,
uniform,2562,6,977,10000,9.77,
uniform,2562,7,0,10000,0.0,
uniform,2562,8,0,10000,0.0,
uniform,2562,9,0,10000,0.0,
uniform,2563,0,0,10000,0.0,
uniform,2563,1,5036,10000,50.36000000000001,
uniform,2563,2,969,10000,9.69,
uniform,2563,3,975,10000,9.75,
uniform,2563,4,998,10000,9.98,
uniform,2563,5,1037,10000,10.37,
uniform,2563,6,985,10000,9.85,
uniform,2563,7,0,10000,0.0,
uniform,2563,8,0,10000,0.0,
uniform,2563,9,0,10000,0.0,
uniform,2564,0,0,10000,0.0,
uniform,2564,1,5007,10000,50.07,
uniform,2564,2,1010,10000,10.100000000000001,
uniform,2564,3,997,10000,9.969999999999999,
uniform,2564,4,1027,10000,10.27,
uniform,2564,5,943,10000,9.43,
uniform,2564,6,1016,10000,10.16,
uniform,2564,7,0,10000,0.0,
uniform,2564,8,0,10000,0.0,
uniform,2564,9,0,10000,0.0,
uniform,2565,0,0,10000,0.0,
uniform,2565,1,5016,10000,50.160000000000004,
uniform,2565,2,1068,10000,10.68,
uniform,2565,3,970,10000,9.700000000000001,
uniform,2565,4,985,10000,9.85,
uniform,2565,5,965,10000,9.65,
uniform,2565,6,996,10000,9.959999999999999,
uniform,2565,7,0,10000,0.0,
uniform,2565,8,0,10000,0.0,
uniform,2565,9,0,10000,0.0,
uniform,2566,0,0,10000,0.0,
uniform,2566,1,5019,10000,50.19,
uniform,2566,2,940,10000,9.4,
uniform,2566,3,1000,10000,10.0,
uniform,2566,4,1043,10000,10.43,
uniform,2566,5,1001,10000,10.01,
uniform,2566,6,997,10000,9.969999999999999,
uniform,2566,7,0,10000,0.0,
uniform,2566,8,0,10000,0.0,
uniform,2566,9,0,10000,0.0,
uniform,2567,0,0,10000,0.0,
uniform,2567,1,4958,10000,49.58,
uniform,2567,2,1025,10000,10.25,
uniform,2567,3,947,10000,9.47,
uniform,2567,4,1035,10000,10.35,
uniform,2567,5,997,10000,9.969999999999999,
uniform,2567,6,1038,10000,10.38,
uniform,2567,7,0,10000,0.0,
uniform,2567,8,0,10000,0.0,
uniform,2567,9,0,10000,0.0,
uniform,2568,0,0,10000,0.0,
uniform,2568,1,4976,10000,49.76,
uniform,2568,2,1043,10000,10.43,
uniform,2568,3,997,10000,9.969999999999999,
uniform,2568,4,979,10000,9.790000000000001,
uniform,2568,5,1006,10000,10.059999999999999,
uniform,2568,6,999,10000,9.99,
uniform,2568,7,0,10000,0.0,
uniform,2568,8,0,10000,0.0,
uniform,2568,9,0,10000,0.0,
uniform,2569,0,0,10000,0.0,
uniform,2569,1,5016,10000,50.160000000000004,
uniform,2569,2,1002,10000,10.02,
uniform,2569,3,1010,10000,10.100000000000001,
uniform,2569,4,999,10000,9.99,
uniform,2569,5,970,10000,9.700000000000001,
uniform,2569,6,1003,10000,10.03,
uniform,2569,7,0,10000,0.0,
uniform,2569,8,0,10000,0.0,
uniform,2569,9,0,10000,0.0,
uniform,2570,0,0,10000,0.0,
uniform,2570,1,5030,10000,50.3,
uniform,2570,2,1001,10000,10.01,
uniform,2570,3,1050,10000,10.5,
uniform,2570,4,944,10000,9.44,
uniform,2570,5,968,10000,9.68,
uniform,2570,6,1007,10000,10.07,
uniform,2570,7,0,10000,0.0,
uniform,2570,8,0,10000,0.0,
uniform,2570,9,0,10000,0.0,
uniform,2571,0,0,10000,0.0,
uniform,2571,1,4917,10000,49.17,
uniform,2571,2,965,10000,9.65,
uniform,2571,3,994,10000,9.94,
uniform,2571,4,1019,10000,10.190000000000001,
uniform,2571,5,1040,10000,10.4,
uniform,2571,6,1065,10000,10.65,
uniform,2571,7,0,10000,0.0,
uniform,2571,8,0,10000,0.0,
uniform,2571,9,0,10000,0.0,
uniform,2572,0,0,10000,0.0,
uniform,2572,1,5072,10000,50.72,
uniform,2572,2,985,10000,9.85,
uniform,2572,3,992,10000,9.92,
uniform,2572,4,986,10000,9.86,
uniform,2572,5,983,10000,9.83,
uniform,2572,6,982,10000,9.82,
uniform,2572,7,0,10000,0.0,
uniform,2572,8,0,10000,0.0,
uniform,2572,9,0,10000,0.0,
uniform,2573,0,0,10000,0.0,
uniform,2573,1,5016,10000,50.160000000000004,
uniform,2573,2,965,10000,9.65,
uniform,2573,3,1014,10000,10.14,
uniform,2573,4,969,10000,9.69,
uniform,2573,5,1035,10000,10.35,
uniform,2573,6,1001,10000,10.01,
uniform,2573,7,0,10000,0.0,
uniform,2573,8,0,10000,0.0,
uniform,2573,9,0,10000,0.0,
uniform,2574,0,0,10000,0.0,
uniform,2574,1,5032,10000,50.32,
uniform,2574,2,993,10000,9.93,
uniform,2574,3,988,10000,9.879999999999999,
uniform,2574,4,1008,10000,10.08,
uniform,2574,5,1038,10000,10.38,
uniform,2574,6,941,10000,9.41,
uniform,2574,7,0,10000,0.0,
uniform,2574,8,0,10000,0.0,
uniform,2574,9,0,10000,0.0,
uniform,2575,0,0,10000,0.0,
uniform,2575,1,5018,10000,50.18,
uniform,2575,2,967,10000,9.67,
uniform,2575,3,1026,10000,10.26,
uniform,2575,4,988,10000,9.879999999999999,
uniform,2575,5,983,10000,9.83,
uniform,2575,6,1018,10000,10.18,
uniform,2575,7,0,10000,0.0,
uniform,2575,8,0,10000,0.0,
uniform,2575,9,0,10000,0.0,
uniform,2576,0,0,10000,0.0,
uniform,2576,1,5007,10000,50.07,
uniform,2576,2,1024,10000,10.24,
uniform,2576,3,1003,10000,10.03,
uniform,2576,4,982,10000,9.82,
uniform,2576,5,994,10000,9.94,
uniform,2576,6,990,10000,9.9,
uniform,2576,7,0,10000,0.0,
uniform,2576,8,0,10000,0.0,
uniform,2576,9,0,10000,0.0,
uniform,2577,0,0,10000,0.0,
uniform,2577,1,5023,10000,50.23,
uniform,2577,2,988,10000,9.879999999999999,
uniform,2577,3,971,10000,9.71,
uniform,2577,4,990,10000,9.9,
uniform,2577,5,1026,10000,10.26,
uniform,2577,6,1002,10000,10.02,
uniform,2577,7,0,10000,0.0,
uniform,2577,8,0,10000,0.0,
uniform,2577,9,0,10000,0.0,
uniform,2578,0,0,10000,0.0,
uniform,2578,1,4977,10000,49.769999999999996,
uniform,2578,2,1033,10000,10.33,
uniform,2578,3,940,10000,9.4,
uniform,2578,4,1033,10000,10.33,
uniform,2578,5,1016,10000,10.16,
uniform,2578,6,1001,10000,10.01,
uniform,2578,7,0,10000,0.0,
uniform,2578,8,0,10000,0.0,
uniform,2578,9,0,10000,0.0,
uniform,2579,0,0,10000,0.0,
uniform,2579,1,5029,10000,50.29,
uniform,2579,2,1029,10000,10.290000000000001,
uniform,2579,3,983,10000,9.83,
uniform,2579,4,987,10000,9.87,
uniform,2579,5,959,10000,9.59,
uniform,2579,6,1013,10000,10.13,
uniform,2579,7,0,10000,0.0,
uniform,2579,8,0,10000,0.0,
uniform,2579,9,0,10000,0.0,
uniform,2580,0,0,10000,0.0,
uniform,2580,1,4951,10000,49.51,
uniform,2580,2,977,10000,9.77,
uniform,2580,3,1013,10000,10.13,
uniform,2580,4,1050,10000,10.5,
uniform,2580,5,975,10000,9.75,
uniform,2580,6,1034,10000,10.34,
uniform,2580,7,0,10000,0.0,
uniform,2580,8,0,10000,0.0,
uniform,2580,9,0,10000,0.0,
uniform,2581,0,0,10000,0.0,
uniform,2581,1,4987,10000,49.87,
uniform,2581,2,994,10000,9.94,
uniform,2581,3,979,10000,9.790000000000001,
uniform,2581,4,989,10000,9.89,
uniform,2581,5,1062,10000,10.620000000000001,
uniform,2581,6,989,10000,9.89,
uniform,2581,7,0,10000,0.0,
uniform,2581,8,0,10000,0.0,
uniform,2581,9,0,10000,0.0,
uniform,2582,0,0,10000,0.0,
uniform,2582,1,5018,10000,50.18,
uniform,2582,2,1014,10000,10.14,
uniform,2582,3,1055,10000,10.549999999999999,
uniform,2582,4,935,10000,9.35,
uniform,2582,5,983,10000,9.83,
uniform,2582,6,995,10000,9.950000000000001,
uniform,2582,7,0,10000,0.0,
uniform,2582,8,0,10000,0.0,
uniform,2582,9,0,10000,0.0,
uniform,2583,0,0,10000,0.0,
uniform,2583,1,5005,10000,50.05,
uniform,2583,2,1015,10000,10.15,
uniform,2583,3,997,10000,9.969999999999999,
uniform,2583,4,981,10000,9.81,
uniform,2583,5,1007,10000,10.07,
uniform,2583,6,995,10000,9.950000000000001,
uniform,2583,7,0,10000,0.0,
uniform,2583,8,0,10000,0.0,
uniform,2583,9,0,10000,0.0,
uniform,2584,0,0,10000,0.0,
uniform,2584,1,4999,10000,49.99,
uniform,2584,2,1013,10000,10.13,
uniform,2584,3,1009,10000,10.09,
uniform,2584,4,1015,10000,10.15,
uniform,2584,5,972,10000,9.719999999999999,
uniform,2584,6,992,10000,9.92,
uniform,2584,7,0,10000,0.0,
uniform,2584,8,0,10000,0.0,
uniform,2584,9,0,10000,0.0,
uniform,2585,0,0,10000,0.0,
uniform,2585,1,4932,10000,49.32,
uniform,2585,2,1029,10000,10.290000000000001,
uniform,2585,3,1015,10000,10.15,
uniform,2585,4,979,10000,9.790000000000001,
uniform,2585,5,979,10000,9.790000000000001,
uniform,2585,6,1066,10000,10.66,
uniform,2585,7,0,10000,0.0,
uniform,2585,8,0,10000,0.0,
uniform,2585,9,0,10000,0.0,
uniform,2586,0,0,10000,0.0,
uniform,2586,1,4953,10000,49.53,
uniform,2586,2,1056,10000,10.56,
uniform,2586,3,985,10000,9.85,
uniform,2586,4,992,10000,9.92,
uniform,2586,5,1005,10000,10.05,
uniform,2586,6,1009,10000,10.09,
uniform,2586,7,0,10000,0.0,
uniform,2586,8,0,10000,0.0,
uniform,2586,9,0,10000,0.0,
uniform,2587,0,0,10000,0.0,
uniform,2587,1,4981,10000,49.81,
uniform,2587,2,1011,10000,10.11,
uniform,2587,3,1029,10000,10.290000000000001,
uniform,2587,4,955,10000,9.55,
uniform,2587,5,990,10000,9.9,
uniform,2587,6,1034,10000,10.34,
uniform,2587,7,0,10000,0.0,
uniform,2587,8,0,10000,0.0,
uniform,2587,9,0,10000,0.0,
uniform,2588,0,0,10000,0.0,
uniform,2588,1,4956,10000,49.559999999999995,
uniform,2588,2,1023,10000,10.23,
uniform,2588,3,977,10000,9.77,
uniform,2588,4,974,10000,9.74,
uniform,2588,5,1026,10000,10.26,
uniform,2588,6,1044,10000,10.440000000000001,
uniform,2588,7,0,10000,0.0,
uniform,2588,8,0,10000,0.0,
uniform,2588,9,0,10000,0.0,
uniform,2589,0,0,10000,0.0,
uniform,2589,1,4966,10000,49.66,
uniform,2589,2,1021,10000,10.209999999999999,
uniform,2589,3,1050,10000,10.5,
uniform,2589,4,1002,10000,10.02,
uniform,2589,5,959,10000,9.59,
uniform,2589,6,1002,10000,10.02,
uniform,2589,7,0,10000,0.0,
uniform,2589,8,0,10000,0.0,
uniform,2589,9,0,10000,0.0,
uniform,2590,0,0,10000,0.0,
uniform,2590,1,5009,10000,50.09,
uniform,2590,2,1041,10000,10.41,
uniform,2590,3,965,10000,9.65,
uniform,2590,4,974,10000,9.74,
uniform,2590,5,968,10000,9.68,
uniform,2590,6,1043,10000,10.43,
uniform,2590,7,0,10000,0.0,
uniform,2590,8,0,10000,0.0,
uniform,2590,9,0,10000,0.0,
uniform,2591,0,0,10000,0.0,
uniform,2591,1,4950,10000,49.5,
uniform,2591,2,1067,10000,10.67,
uniform,2591,3,950,10000,9.5,
uniform,2591,4,972,10000,9.719999999999999,
uniform,2591,5,1083,10000,10.83,
uniform,2591,6,978,10000,9.78,
uniform,2591,7,0,10000,0.0,
uniform,2591,8,0,10000,0.0,
uniform,2591,9,0,10000,0.0,
uniform,2592,0,0,10000,0.0,
uniform,2592,1,4961,10000,49.61,
uniform,2592,2,1014,10000,10.14,
uniform,2592,3,1005,10000,10.05,
uniform,2592,4,991,10000,9.91,
uniform,2592,5,1013,10000,10.13,
uniform,2592,6,1016,10000,10.16,
uniform,2592,7,0,10000,0.0,
uniform,2592,8,0,10000,0.0,
uniform,2592,9,0,10000,0.0,
uniform,2593,0,0,10000,0.0,
uniform,2593,1,4914,10000,49.14,
uniform,2593,2,1032,10000,10.32,
uniform,2593,3,1003,10000,10.03,
uniform,2593,4,1028,10000,10.280000000000001,
uniform,2593,5,1040,10000,10.4,
uniform,2593,6,983,10000,9.83,
uniform,2593,7,0,10000,0.0,
uniform,2593,8,0,10000,0.0,
uniform,2593,9,0,10000,0.0,
uniform,2594,0,0,10000,0.0,
uniform,2594,1,4972,10000,49.72,
uniform,2594,2,998,10000,9.98,
uniform,2594,3,1003,10000,10.03,
uniform,2594,4,1045,10000,10.45,
uniform,2594,5,1019,10000,10.190000000000001,
uniform,2594,6,963,10000,9.629999999999999,
uniform,2594,7,0,10000,0.0,
uniform,2594,8,0,10000,0.0,
uniform,2594,9,0,10000,0.0,
uniform,2595,0,0,10000,0.0,
uniform,2595,1,4973,10000,49.730000000000004,
uniform,2595,2,995,10000,9.950000000000001,
uniform,2595,3,995,10000,9.950000000000001,
uniform,2595,4,991,10000,9.91,
uniform,2595,5,1025,10000,10.25,
uniform,2595,6,1021,10000,10.209999999999999,
uniform,2595,7,0,10000,0.0,
uniform,2595,8,0,10000,0.0,
uniform,2595,9,0,10000,0.0,
uniform,2596,0,0,10000,0.0,
uniform,2596,1,5049,10000,50.49,
uniform,2596,2,948,10000,9.48,
uniform,2596,3,972,10000,9.719999999999999,
uniform,2596,4,1008,10000,10.08,
uniform,2596,5,1011,10000,10.11,
uniform,2596,6,1012,10000,10.12,
uniform,2596,7,0,10000,0.0,
uniform,2596,8,0,10000,0.0,
uniform,2596,9,0,10000,0.0,
uniform,2597,0,0,10000,0.0,
uniform,2597,1,4959,10000,49.59,
uniform,2597,2,1005,10000,10.05,
uniform,2597,3,1019,10000,10.190000000000001,
uniform,2597,4,982,10000,9.82,
uniform,2597,5,1039,10000,10.39,
uniform,2597,6,996,10000,9.959999999999999,
uniform,2597,7,0,10000,0.0,
uniform,2597,8,0,10000,0.0,
uniform,2597,9,0,10000,0.0,
uniform,2598,0,0,10000,0.0,
uniform,2598,1,4998,10000,49.980000000000004,
uniform,2598,2,950,10000,9.5,
uniform,2598,3,990,10000,9.9,
uniform,2598,4,1056,10000,10.56,
uniform,2598,5,982,10000,9.82,
uniform,2598,6,1024,10000,10.24,
uniform,2598,7,0,10000,0.0,
uniform,2598,8,0,10000,0.0,
uniform,2598,9,0,10000,0.0,
uniform,2599,0,0,10000,0.0,
uniform,2599,1,4975,10000,49.75,
uniform,2599,2,1013,10000,10.13,
uniform,2599,3,959,10000,9.59,
uniform,2599,4,995,10000,9.950000000000001,
uniform,2599,5,1012,10000,10.12,
uniform,2599,6,1046,10000,10.459999999999999,
uniform,2599,7,0,10000,0.0,
uniform,2599,8,0,10000,0.0,
uniform,2599,9,0,10000,0.0,
uniform,2600,0,0,10000,0.0,
uniform,2600,1,4998,10000,49.980000000000004,
uniform,2600,2,965,10000,9.65,
uniform,2600,3,1001,10000,10.01,
uniform,2600,4,1010,10000,10.100000000000001,
uniform,2600,5,1023,10000,10.23,
uniform,2600,6,1003,10000,10.03,
uniform,2600,7,0,10000,0.0,
uniform,2600,8,0,10000,0.0,
uniform,2600,9,0,10000,0.0,
uniform,2601,0,0,10000,0.0,
uniform,2601,1,4932,10000,49.32,
uniform,2601,2,1037,10000,10.37,
uniform,2601,3,968,10000,9.68,
uniform,2601,4,1016,10000,10.16,
uniform,2601,5,994,10000,9.94,
uniform,2601,6,1053,10000,10.530000000000001,
uniform,2601,7,0,10000,0.0,
uniform,2601,8,0,10000,0.0,
uniform,2601,9,0,10000,0.0,
uniform,2602,0,0,10000,0.0,
uniform,2602,1,5046,10000,50.46000000000001,
uniform,2602,2,941,10000,9.41,
uniform,2602,3,1010,10000,10.100000000000001,
uniform,2602,4,992,10000,9.92,
uniform,2602,5,998,10000,9.98,
uniform,2602,6,1013,10000,10.13,
uniform,2602,7,0,10000,0.0,
uniform,2602,8,0,10000,0.0,
uniform,2602,9,0,10000,0.0,
uniform,2603,0,0,10000,0.0,
uniform,2603,1,4989,10000,49.89,
uniform,2603,2,965,10000,9.65,
uniform,2603,3,946,10000,9.46,
uniform,2603,4,1031,10000,10.31,
uniform,2603,5,1017,10000,10.17,
uniform,2603,6,1052,10000,10.52,
uniform,2603,7,0,10000,0.0,
uniform,2603,8,0,10000,0.0,
uniform,2603,9,0,10000,0.0,
uniform,2604,0,0,10000,0.0,
uniform,2604,1,5020,10000,50.2,
